Code,Period,Value,Numerator,Denominator,Ranking_Type,Ranking_GoldilocksMidpoint,DataType
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
FINSUS 05,2013-14,0.9908,14406941640.0,14541386300.0,Ascending,1.0,Real_Annual
FINSUS 05,2014-15,0.99,14311112760.0,14455332670.0,Ascending,1.0,Real_Annual
FINSUS 05,2015-16,0.9896,14473989150.0,14626106630.0,Ascending,1.0,Real_Annual
FINSUS 05,2016-17,0.9935,14012593240.0,14104429960.0,Ascending,1.0,Real_Annual
FINSUS 05,2017-18,0.9926,13909051860.0,14012691800.0,Ascending,1.0,Real_Annual
FINSUS 05,2018-19,0.9939,13850076590.0,13935265260.0,Ascending,1.0,Real_Annual
FINSUS 05,2019-20,0.9935,14073396010.0,14165437460.0,Ascending,1.0,Real_Annual
FINSUS 05,2020-21,0.9744,14668283650.0,15054308620.0,Ascending,1.0,Real_Annual
FINSUS 05,2021-22,0.9825,15035997880.0,15303287420.0,Ascending,1.0,Real_Annual
FINSUS 05,2022-23,0.9856,15014605000.0,15234528000.0,Ascending,1.0,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
HSN 01b,2021-22,0.086710008,117290221.2,1352672243.0,Ascending,,Real_Annual
HSN 01b,2022-23,0.095925088,124362377.0,1296453092.0,Ascending,,Real_Annual
HSN 01b,2013-14,0.055815672,70793709.49,1268348246.0,Ascending,,Real_Annual
HSN 01b,2014-15,0.059489804,76591930.82,1287479963.0,Ascending,,Real_Annual
HSN 01b,2015-16,0.062485767,82441114.65,1319358294.0,Ascending,,Real_Annual
HSN 01b,2016-17,0.064878716,85359148.43,1315672589.0,Ascending,,Real_Annual
HSN 01b,2017-18,0.067474647,88647924.43,1313796039.0,Ascending,,Real_Annual
HSN 01b,2018-19,0.073263897,97162536.41,1326199405.0,Ascending,,Real_Annual
HSN 01b,2019-20,0.073135629,98211423.18,1342867006.0,Ascending,,Real_Annual
HSN 01b,2020-21,0.081886479,110988723.8,1355397443.0,Ascending,,Real_Annual
